# Version 1.00
#
# (2.92) P1 SRC, P2 STD, B21 40, B31 0, B501 On, B32 0, B302 Off, 271 pts, 3th, 2 GHz, 10 ms, 25 ms, 0.5 ms, 0.1 ms, Ext Att P1 6 P2 6, LN
# 
freq[Hz],Trc1_S21[dB],
4.612500000000000E+08,-1.067243231578623E+02,
4.615000000000000E+08,-1.057721396821228E+02,
4.617500000000000E+08,-1.105688063504819E+02,
4.620000000000000E+08,-1.101631982975016E+02,
4.622500000000000E+08,-1.078745566156182E+02,
4.625000000000000E+08,-1.112417209038938E+02,
4.627500000000000E+08,-1.050215568025559E+02,
4.630000000000000E+08,-1.072126423361346E+02,
4.632500000000000E+08,-1.114577468002445E+02,
4.635000000000000E+08,-1.063877146611669E+02,
4.637500000000000E+08,-1.044574697010097E+02,
4.640000000000000E+08,-1.134768155990308E+02,
4.642500000000000E+08,-1.042218254601866E+02,
4.645000000000000E+08,-1.096692541783221E+02,
4.647500000000000E+08,-1.124310031164237E+02,
4.650000000000000E+08,-1.235657499303277E+02,
4.652500000000000E+08,-1.045514128047678E+02,
4.655000000000000E+08,-1.185320083358140E+02,
4.657500000000000E+08,-1.063263088366305E+02,
4.660000000000000E+08,-1.040111988289492E+02,
4.662500000000000E+08,-1.168853260613750E+02,
4.665000000000000E+08,-1.121098266632419E+02,
4.667500000000000E+08,-1.304828967964527E+02,
4.670000000000000E+08,-1.118527810291742E+02,
4.672500000000000E+08,-1.094426033379801E+02,
4.675000000000000E+08,-1.071456369095600E+02,
4.677500000000000E+08,-1.041753235855988E+02,
4.680000000000000E+08,-1.065531540722728E+02,
4.682500000000000E+08,-1.084641726513267E+02,
4.685000000000000E+08,-1.168866863793955E+02,
4.687500000000000E+08,-1.053564846739924E+02,
4.690000000000000E+08,-1.081124186891900E+02,
4.692500000000000E+08,-1.096010542422338E+02,
4.695000000000000E+08,-1.102244545072238E+02,
4.697500000000000E+08,-1.088181077684672E+02,
4.700000000000000E+08,-1.055037212536985E+02,
4.702500000000000E+08,-1.006140797666945E+02,
4.705000000000000E+08,-1.049061386709258E+02,
4.707500000000000E+08,-1.109776090462950E+02,
4.710000000000000E+08,-1.120108971307813E+02,
4.712500000000000E+08,-1.044934273318704E+02,
4.715000000000000E+08,-1.307855987871045E+02,
4.717500000000000E+08,-1.127374233832826E+02,
4.720000000000000E+08,-1.078310072359432E+02,
4.722500000000000E+08,-1.104365159585189E+02,
4.725000000000000E+08,-1.189603582731438E+02,
4.727500000000000E+08,-1.072194464815416E+02,
4.730000000000000E+08,-1.038027826093004E+02,
4.732500000000000E+08,-1.022652468853757E+02,
4.735000000000000E+08,-1.028127307775057E+02,
4.737500000000000E+08,-1.087748820895836E+02,
4.740000000000000E+08,-1.001331027582225E+02,
4.742500000000000E+08,-1.015183935518906E+02,
4.745000000000000E+08,-1.078730650410338E+02,
4.747500000000000E+08,-9.627471913633697E+01,
4.750000000000000E+08,-1.079131312373118E+02,
4.752500000000000E+08,-1.014525596190080E+02,
4.755000000000000E+08,-1.061498267025737E+02,
4.757500000000000E+08,-1.046859246949775E+02,
4.760000000000000E+08,-9.776097889861725E+01,
4.762500000000000E+08,-1.102747118172146E+02,
4.765000000000000E+08,-9.998759702824736E+01,
4.767500000000000E+08,-1.050575736232853E+02,
4.770000000000000E+08,-1.004150736179386E+02,
4.772500000000000E+08,-1.018519350964725E+02,
4.775000000000000E+08,-1.039979404863121E+02,
4.777500000000000E+08,-1.073819437258818E+02,
4.780000000000000E+08,-9.748809942343549E+01,
4.782500000000000E+08,-1.132165801708292E+02,
4.785000000000000E+08,-1.020635308350693E+02,
4.787500000000000E+08,-1.017417744118966E+02,
4.790000000000000E+08,-1.005657322727187E+02,
4.792500000000000E+08,-1.026217640815020E+02,
4.795000000000000E+08,-9.990310239990947E+01,
4.797500000000000E+08,-9.843257735525734E+01,
4.800000000000000E+08,-1.010873754417879E+02,
4.802500000000000E+08,-9.698584178507211E+01,
4.805000000000000E+08,-1.001552564108987E+02,
4.807500000000000E+08,-9.935733454688179E+01,
4.810000000000000E+08,-9.776468814480899E+01,
4.812500000000000E+08,-9.733117791633344E+01,
4.815000000000000E+08,-1.018019267859368E+02,
4.817500000000000E+08,-9.760982354332805E+01,
4.820000000000000E+08,-9.955146850803007E+01,
4.822500000000000E+08,-9.959241082492555E+01,
4.825000000000000E+08,-9.693008899891095E+01,
4.827500000000000E+08,-9.582043237798311E+01,
4.830000000000000E+08,-9.801105233226235E+01,
4.832500000000000E+08,-9.916077187966812E+01,
4.835000000000000E+08,-9.463567833395209E+01,
4.837500000000000E+08,-9.666798876872797E+01,
4.840000000000000E+08,-9.417269832117221E+01,
4.842500000000000E+08,-9.386809674115830E+01,
4.845000000000000E+08,-9.385680944929882E+01,
4.847500000000000E+08,-9.349456379434679E+01,
4.850000000000000E+08,-9.295589886781188E+01,
4.852500000000000E+08,-9.142608022179692E+01,
4.855000000000000E+08,-9.253334081778644E+01,
4.857500000000000E+08,-9.335313727204856E+01,
4.860000000000000E+08,-9.384168230819633E+01,
4.862500000000000E+08,-9.431094925343459E+01,
4.865000000000000E+08,-9.268110239163255E+01,
4.867500000000000E+08,-9.060311302203834E+01,
4.870000000000000E+08,-8.986122443745627E+01,
4.872500000000000E+08,-9.041470817265102E+01,
4.875000000000000E+08,-9.211737089542322E+01,
4.877500000000000E+08,-8.904538977907313E+01,
4.880000000000000E+08,-8.896405361485765E+01,
4.882500000000000E+08,-8.871256828409705E+01,
4.885000000000000E+08,-8.873588853008258E+01,
4.887500000000000E+08,-8.997813723058812E+01,
4.890000000000000E+08,-8.820661397428424E+01,
4.892500000000000E+08,-8.816151168367520E+01,
4.895000000000000E+08,-8.757179007217562E+01,
4.897500000000000E+08,-8.715573655846188E+01,
4.900000000000000E+08,-8.707470295417355E+01,
4.902500000000000E+08,-8.668375282212452E+01,
4.905000000000000E+08,-8.692833039501652E+01,
4.907500000000000E+08,-8.578452083081878E+01,
4.910000000000000E+08,-8.621587195334482E+01,
4.912500000000000E+08,-8.563628744881667E+01,
4.915000000000000E+08,-8.498416431251337E+01,
4.917500000000000E+08,-8.449938853011233E+01,
4.920000000000000E+08,-8.395270921683615E+01,
4.922500000000000E+08,-8.399662546412111E+01,
4.925000000000000E+08,-8.414734211779415E+01,
4.927500000000000E+08,-8.299651718950849E+01,
4.930000000000000E+08,-8.293064203751344E+01,
4.932500000000000E+08,-8.220091384417455E+01,
4.935000000000000E+08,-8.180208795507285E+01,
4.937500000000000E+08,-8.107525300384209E+01,
4.940000000000000E+08,-8.131492236311546E+01,
4.942500000000000E+08,-8.088347765411903E+01,
4.945000000000000E+08,-8.021227223925600E+01,
4.947500000000000E+08,-8.014444629951174E+01,
4.950000000000000E+08,-7.930675064965419E+01,
4.952500000000000E+08,-7.934389000064276E+01,
4.955000000000000E+08,-7.884066416563525E+01,
4.957500000000000E+08,-7.836130363223680E+01,
4.960000000000000E+08,-7.764922288319870E+01,
4.962500000000000E+08,-7.743325198557105E+01,
4.965000000000000E+08,-7.693709417833843E+01,
4.967500000000000E+08,-7.669446409074290E+01,
4.970000000000000E+08,-7.616734733774911E+01,
4.972500000000000E+08,-7.583346966604928E+01,
4.975000000000000E+08,-7.533626674846671E+01,
4.977500000000000E+08,-7.501802313274084E+01,
4.980000000000000E+08,-7.446351889456164E+01,
4.982500000000000E+08,-7.413633783801147E+01,
4.985000000000000E+08,-7.362313106220832E+01,
4.987500000000000E+08,-7.330204548707100E+01,
4.990000000000000E+08,-7.286209292353276E+01,
4.992500000000000E+08,-7.223595159232732E+01,
4.995000000000000E+08,-7.168393526514697E+01,
4.997500000000000E+08,-7.138368253197024E+01,
5.000000000000000E+08,-7.089019758115271E+01,
5.002500000000000E+08,-7.048055797213215E+01,
5.005000000000000E+08,-6.989393665889662E+01,
5.007500000000000E+08,-6.956397257222375E+01,
5.010000000000000E+08,-6.888946972953539E+01,
5.012500000000000E+08,-6.849519245937229E+01,
5.015000000000000E+08,-6.809347550550710E+01,
5.017500000000000E+08,-6.750717099780921E+01,
5.020000000000000E+08,-6.706109747604981E+01,
5.022500000000000E+08,-6.663430546786216E+01,
5.025000000000000E+08,-6.611268001497339E+01,
5.027500000000000E+08,-6.554390399086397E+01,
5.030000000000000E+08,-6.507583782359647E+01,
5.032500000000000E+08,-6.461623747107129E+01,
5.035000000000000E+08,-6.400882324057895E+01,
5.037500000000000E+08,-6.350047544872797E+01,
5.040000000000000E+08,-6.299861493439649E+01,
5.042500000000000E+08,-6.247488468905226E+01,
5.045000000000000E+08,-6.193147359084147E+01,
5.047500000000000E+08,-6.146822537082163E+01,
5.050000000000000E+08,-6.083287423406440E+01,
5.052500000000000E+08,-6.031951762526140E+01,
5.055000000000000E+08,-5.971429193545892E+01,
5.057500000000000E+08,-5.917766653060415E+01,
5.060000000000000E+08,-5.864352763630254E+01,
5.062500000000000E+08,-5.806223701004755E+01,
5.065000000000000E+08,-5.746528598041223E+01,
5.067500000000000E+08,-5.691660948858235E+01,
5.070000000000000E+08,-5.630377169913234E+01,
5.072500000000000E+08,-5.572200279756036E+01,
5.075000000000000E+08,-5.513444717246828E+01,
5.077500000000000E+08,-5.451524130555610E+01,
5.080000000000000E+08,-5.390192971977971E+01,
5.082500000000000E+08,-5.329170081815741E+01,
5.085000000000000E+08,-5.266728374353411E+01,
5.087500000000000E+08,-5.202256431254146E+01,
5.090000000000000E+08,-5.138658886733111E+01,
5.092500000000000E+08,-5.073971149295137E+01,
5.095000000000000E+08,-5.008898950718238E+01,
5.097500000000000E+08,-4.943936635252711E+01,
5.100000000000000E+08,-4.875544646425026E+01,
5.102500000000000E+08,-4.808904173939871E+01,
5.105000000000000E+08,-4.739638839685510E+01,
5.107500000000000E+08,-4.672026254885277E+01,
5.110000000000000E+08,-4.601832884539016E+01,
5.112500000000000E+08,-4.530033202758862E+01,
5.115000000000000E+08,-4.458509000646467E+01,
5.117500000000000E+08,-4.385595961612004E+01,
5.120000000000000E+08,-4.311955242297407E+01,
5.122500000000000E+08,-4.236964946813647E+01,
5.125000000000000E+08,-4.160988606508131E+01,
5.127500000000000E+08,-4.084583315579403E+01,
5.130000000000000E+08,-4.006538200992964E+01,
5.132500000000000E+08,-3.927410898466950E+01,
5.135000000000000E+08,-3.847109634212228E+01,
5.137500000000000E+08,-3.765183848527834E+01,
5.140000000000000E+08,-3.682374486185462E+01,
5.142500000000000E+08,-3.598450035387021E+01,
5.145000000000000E+08,-3.512726145110996E+01,
5.147500000000000E+08,-3.425807641830693E+01,
5.150000000000000E+08,-3.337355839014624E+01,
5.152500000000000E+08,-3.247073260224391E+01,
5.155000000000000E+08,-3.155535118363691E+01,
5.157500000000000E+08,-3.062208648557200E+01,
5.160000000000000E+08,-2.967109453770141E+01,
5.162500000000000E+08,-2.869952754887753E+01,
5.165000000000000E+08,-2.770986772046138E+01,
5.167500000000000E+08,-2.670028808380840E+01,
5.170000000000000E+08,-2.566772064147760E+01,
5.172500000000000E+08,-2.461257075399907E+01,
5.175000000000000E+08,-2.353409210731742E+01,
5.177500000000000E+08,-2.243164853786540E+01,
5.180000000000000E+08,-2.130152108400951E+01,
5.182500000000000E+08,-2.014558189333269E+01,
5.185000000000000E+08,-1.896055725776762E+01,
5.187500000000000E+08,-1.774686682638237E+01,
5.190000000000000E+08,-1.650280769438618E+01,
5.192500000000000E+08,-1.522985172100445E+01,
5.195000000000000E+08,-1.392682245946444E+01,
5.197500000000000E+08,-1.259857396925409E+01,
5.200000000000000E+08,-1.124947011866094E+01,
5.202500000000000E+08,-9.887137791369211E+00,
5.205000000000000E+08,-8.526382911225276E+00,
5.207500000000000E+08,-7.186736117502402E+00,
5.210000000000000E+08,-5.897773183802991E+00,
5.212500000000000E+08,-4.696313699286466E+00,
5.215000000000000E+08,-3.623213868954986E+00,
5.217500000000000E+08,-2.716152067168980E+00,
5.220000000000000E+08,-1.997141791878641E+00,
5.222500000000000E+08,-1.466449457345846E+00,
5.225000000000000E+08,-1.103600916630377E+00,
5.227500000000000E+08,-8.721701707252929E-01,
5.230000000000000E+08,-7.352208380540447E-01,
5.232500000000000E+08,-6.589105835308930E-01,
5.235000000000000E+08,-6.186166278352957E-01,
5.237500000000000E+08,-5.970070280683790E-01,
5.240000000000000E+08,-5.831926473970215E-01,
5.242500000000000E+08,-5.716812390136250E-01,
5.245000000000000E+08,-5.595142073136130E-01,
5.247500000000000E+08,-5.460183165792739E-01,
5.250000000000000E+08,-5.313610973344649E-01,
5.252500000000000E+08,-5.163615707997237E-01,
5.255000000000000E+08,-5.014685226037956E-01,
5.257500000000000E+08,-4.882020545823835E-01,
5.260000000000000E+08,-4.763125805406932E-01,
5.262500000000000E+08,-4.670397073666100E-01,
5.265000000000000E+08,-4.595314535164522E-01,
5.267500000000000E+08,-4.542107236833864E-01,
5.270000000000000E+08,-4.504323668475774E-01,
5.272500000000000E+08,-4.478181096506126E-01,
5.275000000000000E+08,-4.462874996224913E-01,
5.277500000000000E+08,-4.451759652685656E-01,
5.280000000000000E+08,-4.439306516830895E-01,
5.282500000000000E+08,-4.429426802288325E-01,
5.285000000000000E+08,-4.409421252569907E-01,
5.287500000000000E+08,-4.381053568400268E-01,
5.290000000000000E+08,-4.348853519494573E-01,
5.292500000000000E+08,-4.305220026621340E-01,
5.295000000000000E+08,-4.257649566118362E-01,
5.297500000000000E+08,-4.201925231126147E-01,
5.300000000000000E+08,-4.145018016534264E-01,
5.302500000000000E+08,-4.084007712202776E-01,
5.305000000000000E+08,-4.024666529188744E-01,
5.307500000000000E+08,-3.967140540279522E-01,
5.310000000000000E+08,-3.914692310197229E-01,
5.312500000000000E+08,-3.865046447789175E-01,
5.315000000000000E+08,-3.824336074861457E-01,
5.317500000000000E+08,-3.789341090925149E-01,
5.320000000000000E+08,-3.762278001238712E-01,
5.322500000000000E+08,-3.745971546501095E-01,
5.325000000000000E+08,-3.734084126709273E-01,
5.327500000000000E+08,-3.732074550491239E-01,
5.330000000000000E+08,-3.736679987440614E-01,
5.332500000000000E+08,-3.746272735028469E-01,
5.335000000000000E+08,-3.759571575747437E-01,
5.337500000000000E+08,-3.776379198119468E-01,
5.340000000000000E+08,-3.793911954419599E-01,
5.342500000000000E+08,-3.810259237636526E-01,
5.345000000000000E+08,-3.829198073874980E-01,
5.347500000000000E+08,-3.843304684964018E-01,
5.350000000000000E+08,-3.854248200409771E-01,
5.352500000000000E+08,-3.863742376642040E-01,
5.355000000000000E+08,-3.866284375029824E-01,
5.357500000000000E+08,-3.867255773114087E-01,
5.360000000000000E+08,-3.860334323360038E-01,
5.362500000000000E+08,-3.851500905004852E-01,
5.365000000000000E+08,-3.837096664349020E-01,
5.367500000000000E+08,-3.818748818317225E-01,
5.370000000000000E+08,-3.795526249701821E-01,
5.372500000000000E+08,-3.772369808285156E-01,
5.375000000000000E+08,-3.747353396796322E-01,
5.377500000000000E+08,-3.721623027701407E-01,
5.380000000000000E+08,-3.693049322818192E-01,
5.382500000000000E+08,-3.666320510620282E-01,
5.385000000000000E+08,-3.638863721448685E-01,
5.387500000000000E+08,-3.613896067610282E-01,
5.390000000000000E+08,-3.590221880268216E-01,
5.392500000000000E+08,-3.568985343930091E-01,
5.395000000000000E+08,-3.552747949286899E-01,
5.397500000000000E+08,-3.535968054154532E-01,
5.400000000000000E+08,-3.523763216682234E-01,
5.402500000000000E+08,-3.511003748400985E-01,
5.405000000000000E+08,-3.504767420657109E-01,
5.407500000000000E+08,-3.499204619946307E-01,
5.410000000000000E+08,-3.496695155951218E-01,
5.412500000000000E+08,-3.493933268800342E-01,
5.415000000000000E+08,-3.491613436927369E-01,
5.417500000000000E+08,-3.494580636678896E-01,
5.420000000000000E+08,-3.494156215133017E-01,
5.422500000000000E+08,-3.495601494581121E-01,
5.425000000000000E+08,-3.492882770544442E-01,
5.427500000000000E+08,-3.493332802443271E-01,
5.430000000000000E+08,-3.491021648764576E-01,
5.432500000000000E+08,-3.487919752601621E-01,
5.435000000000000E+08,-3.486089466299877E-01,
5.437500000000000E+08,-3.480849486072290E-01,
5.440000000000000E+08,-3.475600951656901E-01,
5.442500000000000E+08,-3.465142189985974E-01,
5.445000000000000E+08,-3.456987151260892E-01,
5.447500000000000E+08,-3.444831550826877E-01,
5.450000000000000E+08,-3.434285450190719E-01,
5.452500000000000E+08,-3.424248897416894E-01,
5.455000000000000E+08,-3.412363234246630E-01,
5.457500000000000E+08,-3.400691584999355E-01,
5.460000000000000E+08,-3.388214859678282E-01,
5.462500000000000E+08,-3.376928348540199E-01,
5.465000000000000E+08,-3.367740222038298E-01,
5.467500000000000E+08,-3.358857700527212E-01,
5.470000000000000E+08,-3.350404693730425E-01,
5.472500000000000E+08,-3.343513999109199E-01,
5.475000000000000E+08,-3.339076540862955E-01,
5.477500000000000E+08,-3.334646804554783E-01,
5.480000000000000E+08,-3.335787427866357E-01,
5.482500000000000E+08,-3.333914101336465E-01,
5.485000000000000E+08,-3.335183776717786E-01,
5.487500000000000E+08,-3.339520486995834E-01,
5.490000000000000E+08,-3.345343524060835E-01,
5.492500000000000E+08,-3.348335371755866E-01,
5.495000000000000E+08,-3.356503697679455E-01,
5.497500000000000E+08,-3.364112255159569E-01,
5.500000000000000E+08,-3.372431396776258E-01,
5.502500000000000E+08,-3.382191936244245E-01,
5.505000000000000E+08,-3.391197495821449E-01,
5.507500000000000E+08,-3.400768970545786E-01,
5.510000000000000E+08,-3.409943936723916E-01,
5.512500000000000E+08,-3.421655551999042E-01,
5.515000000000000E+08,-3.433096528379554E-01,
5.517500000000000E+08,-3.442737536758617E-01,
5.520000000000000E+08,-3.452964577587218E-01,
5.522500000000000E+08,-3.465072897218170E-01,
5.525000000000000E+08,-3.473853720012157E-01,
5.527500000000000E+08,-3.487653410732521E-01,
5.530000000000000E+08,-3.498540275125168E-01,
5.532500000000000E+08,-3.512028157256550E-01,
5.535000000000000E+08,-3.525818614286386E-01,
5.537500000000000E+08,-3.540447066088356E-01,
5.540000000000000E+08,-3.555323452084475E-01,
5.542500000000000E+08,-3.573366833965057E-01,
5.545000000000000E+08,-3.588580070049667E-01,
5.547500000000000E+08,-3.607897456056491E-01,
5.550000000000000E+08,-3.626853582119413E-01,
5.552500000000000E+08,-3.645145586015829E-01,
5.555000000000000E+08,-3.664946585050993E-01,
5.557500000000000E+08,-3.684763473030316E-01,
5.560000000000000E+08,-3.705957067799643E-01,
5.562500000000000E+08,-3.724241869678651E-01,
5.565000000000000E+08,-3.743432194331330E-01,
5.567500000000000E+08,-3.761659171993951E-01,
5.570000000000000E+08,-3.777600776007601E-01,
5.572500000000000E+08,-3.794548093753028E-01,
5.575000000000000E+08,-3.807499338322433E-01,
5.577500000000000E+08,-3.819750835085360E-01,
5.580000000000000E+08,-3.831371229955841E-01,
5.582500000000000E+08,-3.837957718600318E-01,
5.585000000000000E+08,-3.844794079846411E-01,
5.587500000000000E+08,-3.850898645446464E-01,
5.590000000000000E+08,-3.854199329264162E-01,
5.592500000000000E+08,-3.857924066184623E-01,
5.595000000000000E+08,-3.861194880951782E-01,
5.597500000000000E+08,-3.863567576672789E-01,
5.600000000000000E+08,-3.864168589327641E-01,
5.602500000000000E+08,-3.870761943699258E-01,
5.605000000000000E+08,-3.880164730903941E-01,
5.607500000000000E+08,-3.885810042820463E-01,
5.610000000000000E+08,-3.899970780994994E-01,
5.612500000000000E+08,-3.914886163809570E-01,
5.615000000000000E+08,-3.936485404198085E-01,
5.617500000000000E+08,-3.959655295651910E-01,
5.620000000000000E+08,-3.990658248871748E-01,
5.622500000000000E+08,-4.021147274306620E-01,
5.625000000000000E+08,-4.060806872711393E-01,
5.627500000000000E+08,-4.099194025583980E-01,
5.630000000000000E+08,-4.144284939959610E-01,
5.632500000000000E+08,-4.188197491717087E-01,
5.635000000000000E+08,-4.238333659591704E-01,
5.637500000000000E+08,-4.285276529271819E-01,
5.640000000000000E+08,-4.331315319163522E-01,
5.642500000000000E+08,-4.375368542293483E-01,
5.645000000000000E+08,-4.418378995669287E-01,
5.647500000000000E+08,-4.449547698822209E-01,
5.650000000000000E+08,-4.483556780455292E-01,
5.652500000000000E+08,-4.507289489269698E-01,
5.655000000000000E+08,-4.523866063836762E-01,
5.657500000000000E+08,-4.538165841330586E-01,
5.660000000000000E+08,-4.544831251643405E-01,
5.662500000000000E+08,-4.544385483713084E-01,
5.665000000000000E+08,-4.544167290965542E-01,
5.667500000000000E+08,-4.535423227584983E-01,
5.670000000000000E+08,-4.531162742923139E-01,
5.672500000000000E+08,-4.525850659099470E-01,
5.675000000000000E+08,-4.524132760053970E-01,
5.677500000000000E+08,-4.528114137495467E-01,
5.680000000000000E+08,-4.542171940865352E-01,
5.682500000000000E+08,-4.562847159524960E-01,
5.685000000000000E+08,-4.595934568343782E-01,
5.687500000000000E+08,-4.644230076734630E-01,
5.690000000000000E+08,-4.704703010137847E-01,
5.692500000000000E+08,-4.777041083916408E-01,
5.695000000000000E+08,-4.859624592566886E-01,
5.697500000000000E+08,-4.949919044147064E-01,
5.700000000000000E+08,-5.045153161033215E-01,
5.702500000000000E+08,-5.144851409666699E-01,
5.705000000000000E+08,-5.237686758364508E-01,
5.707500000000000E+08,-5.327763684520225E-01,
5.710000000000000E+08,-5.410839739634888E-01,
5.712500000000000E+08,-5.478051255289830E-01,
5.715000000000000E+08,-5.533746300923753E-01,
5.717500000000000E+08,-5.579790169502525E-01,
5.720000000000000E+08,-5.610622429568085E-01,
5.722500000000000E+08,-5.641989843745833E-01,
5.725000000000000E+08,-5.673007928659897E-01,
5.727500000000000E+08,-5.711394190261094E-01,
5.730000000000000E+08,-5.771858211936314E-01,
5.732500000000000E+08,-5.859490979422645E-01,
5.735000000000000E+08,-5.980726434882576E-01,
5.737500000000000E+08,-6.143123188341777E-01,
5.740000000000000E+08,-6.339461991760016E-01,
5.742500000000000E+08,-6.566476549449385E-01,
5.745000000000000E+08,-6.816499715645995E-01,
5.747500000000000E+08,-7.079009787574347E-01,
5.750000000000000E+08,-7.356653056961244E-01,
5.752500000000000E+08,-7.675685999610540E-01,
5.755000000000000E+08,-8.121389293047647E-01,
5.757500000000000E+08,-8.873569955427261E-01,
5.760000000000000E+08,-1.025039774967056E+00,
5.762500000000000E+08,-1.276379269393961E+00,
5.765000000000000E+08,-1.708267774046474E+00,
5.767500000000000E+08,-2.388610940613226E+00,
5.770000000000000E+08,-3.358966968833554E+00,
5.772500000000000E+08,-4.611477801690651E+00,
5.775000000000000E+08,-6.090767478223010E+00,
5.777500000000000E+08,-7.720903650018669E+00,
5.780000000000000E+08,-9.431053586969883E+00,
5.782500000000000E+08,-1.116863323937640E+01,
5.785000000000000E+08,-1.289891255107549E+01,
5.787500000000000E+08,-1.460183393523450E+01,
5.790000000000000E+08,-1.626750967950336E+01,
5.792500000000000E+08,-1.788938500347139E+01,
5.795000000000000E+08,-1.946700982660918E+01,
5.797500000000000E+08,-2.100004404045098E+01,
5.800000000000000E+08,-2.249112616259271E+01,
5.802500000000000E+08,-2.394115098841841E+01,
5.805000000000000E+08,-2.535239943238699E+01,
5.807500000000000E+08,-2.672840850406516E+01,
5.810000000000000E+08,-2.806972426070464E+01,
5.812500000000000E+08,-2.937835861170679E+01,
5.815000000000000E+08,-3.065833965314159E+01,
5.817500000000000E+08,-3.190891537105284E+01,
5.820000000000000E+08,-3.313012841363424E+01,
5.822500000000000E+08,-3.432951648290028E+01,
5.825000000000000E+08,-3.550208194453373E+01,
5.827500000000000E+08,-3.665143857190689E+01,
5.830000000000000E+08,-3.778030563795952E+01,
5.832500000000000E+08,-3.888768283289386E+01,
5.835000000000000E+08,-3.997918722297911E+01,
5.837500000000000E+08,-4.104558668936750E+01,
5.840000000000000E+08,-4.209829888287882E+01,
5.842500000000000E+08,-4.313581899797902E+01,
5.845000000000000E+08,-4.415022370269102E+01,
5.847500000000000E+08,-4.515659315023473E+01,
5.850000000000000E+08,-4.613913091860184E+01,
5.852500000000000E+08,-4.712364725512203E+01,
5.855000000000000E+08,-4.808196967261625E+01,
5.857500000000000E+08,-4.901554706505141E+01,
5.860000000000000E+08,-4.995489578576701E+01,
5.862500000000000E+08,-5.086633675984680E+01,
5.865000000000000E+08,-5.178028184352966E+01,
5.867500000000000E+08,-5.267653816988546E+01,
5.870000000000000E+08,-5.355865452815206E+01,
5.872500000000000E+08,-5.443250845167202E+01,
5.875000000000000E+08,-5.528132412299244E+01,
5.877500000000000E+08,-5.615283051883443E+01,
5.880000000000000E+08,-5.700693457541724E+01,
5.882500000000000E+08,-5.781797359324010E+01,
5.885000000000000E+08,-5.866826300486341E+01,
5.887500000000000E+08,-5.949361885174805E+01,
5.890000000000000E+08,-6.029742235376730E+01,
5.892500000000000E+08,-6.104630382908636E+01,
5.895000000000000E+08,-6.186614642851522E+01,
5.897500000000000E+08,-6.268121173902901E+01,
5.900000000000000E+08,-6.337376624470487E+01,
5.902500000000000E+08,-6.419801759696239E+01,
5.905000000000000E+08,-6.497872980907769E+01,
5.907500000000000E+08,-6.569191863247408E+01,
5.910000000000000E+08,-6.643078773608330E+01,
5.912500000000000E+08,-6.720428763141695E+01,
5.915000000000000E+08,-6.790674256408872E+01,
5.917500000000000E+08,-6.866664730076599E+01,
5.920000000000000E+08,-6.925337094817381E+01,
5.922500000000000E+08,-7.007460900055788E+01,
5.925000000000000E+08,-7.082291877028990E+01,
