# Version 1.00
#
# (2.92) P1 SRC, P2 STD, B21 40, B31 0, B501 On, B32 0, B302 Off, 271 pts, 3th, 2 GHz, 10 ms, 25 ms, 0.5 ms, 0.1 ms, Ext Att P1 6 P2 6, LN
# 
freq[Hz],Trc3_S11[dB],
5.912500000000000E+08,-1.638143427641356E-01,
5.915000000000000E+08,-1.630071367821746E-01,
5.917500000000000E+08,-1.619608434100549E-01,
5.920000000000000E+08,-1.613158496565269E-01,
5.922500000000000E+08,-1.603396685990291E-01,
5.925000000000000E+08,-1.596465119775255E-01,
5.927500000000000E+08,-1.589758336355476E-01,
5.930000000000000E+08,-1.582536332537601E-01,
5.932500000000000E+08,-1.575906768438696E-01,
5.935000000000000E+08,-1.567809250409022E-01,
5.937500000000000E+08,-1.561736428784981E-01,
5.940000000000000E+08,-1.554088281698182E-01,
5.942500000000000E+08,-1.546303333852517E-01,
5.945000000000000E+08,-1.539156626361085E-01,
5.947500000000000E+08,-1.532270327520699E-01,
5.950000000000000E+08,-1.527385848184978E-01,
5.952500000000000E+08,-1.518353062011823E-01,
5.955000000000000E+08,-1.512617117915935E-01,
5.957500000000000E+08,-1.509034614616734E-01,
5.960000000000000E+08,-1.499278909920062E-01,
5.962500000000000E+08,-1.494950575099338E-01,
5.965000000000000E+08,-1.490916238753041E-01,
5.967500000000000E+08,-1.485590810192358E-01,
5.970000000000000E+08,-1.478582686937591E-01,
5.972500000000000E+08,-1.472277434443225E-01,
5.975000000000000E+08,-1.466840688369326E-01,
5.977500000000000E+08,-1.462794609254826E-01,
5.980000000000000E+08,-1.455074321075167E-01,
5.982500000000000E+08,-1.449549907580334E-01,
5.985000000000000E+08,-1.447452868939086E-01,
5.987500000000000E+08,-1.441541558432400E-01,
5.990000000000000E+08,-1.437393687857125E-01,
5.992500000000000E+08,-1.432407312588867E-01,
5.995000000000000E+08,-1.428457487079064E-01,
5.997500000000000E+08,-1.422094666462797E-01,
6.000000000000000E+08,-1.417444261903232E-01,
6.002500000000000E+08,-1.413541394676882E-01,
6.005000000000000E+08,-1.409957653462844E-01,
6.007500000000000E+08,-1.406645781487523E-01,
6.010000000000000E+08,-1.399958408957808E-01,
6.012500000000000E+08,-1.397625942578106E-01,
6.015000000000000E+08,-1.393544352924004E-01,
6.017500000000000E+08,-1.389576911306352E-01,
6.020000000000000E+08,-1.385533780758607E-01,
6.022500000000000E+08,-1.382172030179039E-01,
6.025000000000000E+08,-1.379416476079522E-01,
6.027500000000000E+08,-1.375498947797451E-01,
6.030000000000000E+08,-1.370976276513179E-01,
6.032500000000000E+08,-1.367884060169230E-01,
6.035000000000000E+08,-1.361209248957962E-01,
6.037500000000000E+08,-1.358527162663449E-01,
6.040000000000000E+08,-1.354997867012100E-01,
6.042500000000000E+08,-1.350183005144170E-01,
6.045000000000000E+08,-1.347555128588800E-01,
6.047500000000000E+08,-1.343497947972888E-01,
6.050000000000000E+08,-1.340050957429920E-01,
6.052500000000000E+08,-1.337173485119217E-01,
6.055000000000000E+08,-1.332911575069595E-01,
6.057500000000000E+08,-1.330085702252922E-01,
6.060000000000000E+08,-1.327071464588250E-01,
6.062500000000000E+08,-1.323167919023076E-01,
6.065000000000000E+08,-1.318511566885657E-01,
6.067500000000000E+08,-1.316070533241938E-01,
6.070000000000000E+08,-1.312582021151499E-01,
6.072500000000000E+08,-1.309271239735146E-01,
6.075000000000000E+08,-1.305744579035148E-01,
6.077500000000000E+08,-1.302878586155102E-01,
6.080000000000000E+08,-1.301310527235875E-01,
6.082500000000000E+08,-1.297295504136971E-01,
6.085000000000000E+08,-1.294621359722100E-01,
6.087500000000000E+08,-1.293352381305301E-01,
6.090000000000000E+08,-1.287948958604460E-01,
6.092500000000000E+08,-1.283840721664879E-01,
6.095000000000000E+08,-1.276902125388225E-01,
6.097500000000000E+08,-1.277446478481284E-01,
6.100000000000000E+08,-1.274885468201739E-01,
6.102500000000000E+08,-1.271405684162615E-01,
6.105000000000000E+08,-1.265134890154531E-01,
6.107500000000000E+08,-1.265872873025371E-01,
6.110000000000000E+08,-1.260928894095972E-01,
6.112500000000000E+08,-1.257323011518827E-01,
6.115000000000000E+08,-1.254157749720360E-01,
6.117500000000000E+08,-1.250918181233588E-01,
6.120000000000000E+08,-1.248780872409512E-01,
6.122500000000000E+08,-1.244887941760322E-01,
6.125000000000000E+08,-1.243974466682984E-01,
6.127500000000000E+08,-1.240739955437317E-01,
6.130000000000000E+08,-1.234150245570923E-01,
6.132500000000000E+08,-1.229540013454060E-01,
6.135000000000000E+08,-1.227703000058492E-01,
6.137500000000000E+08,-1.227137829900006E-01,
6.140000000000000E+08,-1.222356081312526E-01,
6.142500000000000E+08,-1.220554334564371E-01,
6.145000000000000E+08,-1.215191733012345E-01,
6.147500000000000E+08,-1.211796361232240E-01,
6.150000000000000E+08,-1.208493702105952E-01,
6.152500000000000E+08,-1.205287090612813E-01,
6.155000000000000E+08,-1.202743790044342E-01,
6.157500000000000E+08,-1.199099888303277E-01,
6.160000000000000E+08,-1.197649502289609E-01,
6.162500000000000E+08,-1.195404118159378E-01,
6.165000000000000E+08,-1.191714925920989E-01,
6.167500000000000E+08,-1.190619087101778E-01,
6.170000000000000E+08,-1.187810238393953E-01,
6.172500000000000E+08,-1.185208249102976E-01,
6.175000000000000E+08,-1.182564243954756E-01,
6.177500000000000E+08,-1.179034148289875E-01,
6.180000000000000E+08,-1.175532174211957E-01,
6.182500000000000E+08,-1.173543180826289E-01,
6.185000000000000E+08,-1.170229107989135E-01,
6.187500000000000E+08,-1.166175426693446E-01,
6.190000000000000E+08,-1.164611342940409E-01,
6.192500000000000E+08,-1.162352964004987E-01,
6.195000000000000E+08,-1.159325209645853E-01,
6.197500000000000E+08,-1.155276475491617E-01,
6.200000000000000E+08,-1.153201971131155E-01,
6.202500000000000E+08,-1.149116412028815E-01,
6.205000000000000E+08,-1.147611569584205E-01,
6.207500000000000E+08,-1.143312319135388E-01,
6.210000000000000E+08,-1.141816592048441E-01,
6.212500000000000E+08,-1.139886221020612E-01,
6.215000000000000E+08,-1.137459749204217E-01,
6.217500000000000E+08,-1.133221446344654E-01,
6.220000000000000E+08,-1.132405315378283E-01,
6.222500000000000E+08,-1.130495172737135E-01,
6.225000000000000E+08,-1.128127870259943E-01,
6.227500000000000E+08,-1.124759406677561E-01,
6.230000000000000E+08,-1.122420496544999E-01,
6.232500000000000E+08,-1.119335862532204E-01,
6.235000000000000E+08,-1.117510627939813E-01,
6.237500000000000E+08,-1.115620655793265E-01,
6.240000000000000E+08,-1.113364403818139E-01,
6.242500000000000E+08,-1.109749480444897E-01,
6.245000000000000E+08,-1.106655861115843E-01,
6.247500000000000E+08,-1.103039227669142E-01,
6.250000000000000E+08,-1.103867260747920E-01,
6.252500000000000E+08,-1.100801213645133E-01,
6.255000000000000E+08,-1.098475243545375E-01,
6.257500000000000E+08,-1.095871285081355E-01,
6.260000000000000E+08,-1.092614068359211E-01,
6.262500000000000E+08,-1.092279515303764E-01,
6.265000000000000E+08,-1.088893180262936E-01,
6.267500000000000E+08,-1.086312823864412E-01,
6.270000000000000E+08,-1.085253798209311E-01,
6.272500000000000E+08,-1.082888999202026E-01,
6.275000000000000E+08,-1.078704930643338E-01,
6.277500000000000E+08,-1.076715696652967E-01,
6.280000000000000E+08,-1.076205293681918E-01,
6.282500000000000E+08,-1.073913552002285E-01,
6.285000000000000E+08,-1.070821020908682E-01,
6.287500000000000E+08,-1.068668046332825E-01,
6.290000000000000E+08,-1.064750635721054E-01,
6.292500000000000E+08,-1.067627062981473E-01,
6.295000000000000E+08,-1.063276205317893E-01,
6.297500000000000E+08,-1.060128445203523E-01,
6.300000000000000E+08,-1.056838991500186E-01,
6.302500000000000E+08,-1.058946462993302E-01,
6.305000000000000E+08,-1.055065107945957E-01,
6.307500000000000E+08,-1.050843776890133E-01,
6.310000000000000E+08,-1.048739155542056E-01,
6.312500000000000E+08,-1.047282720815291E-01,
6.315000000000000E+08,-1.046482784474091E-01,
6.317500000000000E+08,-1.042510497335186E-01,
6.320000000000000E+08,-1.041655200902680E-01,
6.322500000000000E+08,-1.038078660151816E-01,
6.325000000000000E+08,-1.036678753198151E-01,
6.327500000000000E+08,-1.033974510801740E-01,
6.330000000000000E+08,-1.031201721614526E-01,
6.332500000000000E+08,-1.027996530631976E-01,
6.335000000000000E+08,-1.028038212077723E-01,
6.337500000000000E+08,-1.025806378378079E-01,
6.340000000000000E+08,-1.023037133523305E-01,
6.342500000000000E+08,-1.020285691549393E-01,
6.345000000000000E+08,-1.020084696676360E-01,
6.347500000000000E+08,-1.017238899604417E-01,
6.350000000000000E+08,-1.015463574925921E-01,
6.352500000000000E+08,-1.011868095785498E-01,
6.355000000000000E+08,-1.009422781912533E-01,
6.357500000000000E+08,-1.007631823068471E-01,
6.360000000000000E+08,-1.006599438628834E-01,
6.362500000000000E+08,-1.005659130624743E-01,
6.365000000000000E+08,-1.001805087278640E-01,
6.367500000000000E+08,-9.999970855030549E-02,
6.370000000000000E+08,-9.981076560906010E-02,
6.372500000000000E+08,-9.963130894003804E-02,
6.375000000000000E+08,-9.938738676555678E-02,
6.377500000000000E+08,-9.923276123463817E-02,
6.380000000000000E+08,-9.888223785062934E-02,
6.382500000000000E+08,-9.878691872866702E-02,
6.385000000000000E+08,-9.851444432121735E-02,
6.387500000000000E+08,-9.841686918386099E-02,
6.390000000000000E+08,-9.823528669587746E-02,
6.392500000000000E+08,-9.800769470425420E-02,
6.395000000000000E+08,-9.820845327205700E-02,
6.397500000000000E+08,-9.785094784425177E-02,
6.400000000000000E+08,-9.751860860357182E-02,
6.402500000000000E+08,-9.726738966797550E-02,
6.405000000000000E+08,-9.717314709781083E-02,
6.407500000000000E+08,-9.718753920631265E-02,
6.410000000000000E+08,-9.694710906299094E-02,
6.412500000000000E+08,-9.681521829589675E-02,
6.415000000000000E+08,-9.650416587372318E-02,
6.417500000000000E+08,-9.648281922197138E-02,
6.420000000000000E+08,-9.633724661327128E-02,
6.422500000000000E+08,-9.589070844727440E-02,
6.425000000000000E+08,-9.600637701058394E-02,
6.427500000000000E+08,-9.602038735744196E-02,
6.430000000000000E+08,-9.564839216542013E-02,
6.432500000000000E+08,-9.570797796911189E-02,
6.435000000000000E+08,-9.543123632809505E-02,
6.437500000000000E+08,-9.516595034315004E-02,
6.440000000000000E+08,-9.513166702559911E-02,
6.442500000000000E+08,-9.502721307924195E-02,
6.445000000000000E+08,-9.499123361609785E-02,
6.447500000000000E+08,-9.474082502727316E-02,
6.450000000000000E+08,-9.478096448305159E-02,
6.452500000000000E+08,-9.449559372100261E-02,
6.455000000000000E+08,-9.445583766301392E-02,
6.457500000000000E+08,-9.426603084518924E-02,
6.460000000000000E+08,-9.407972053767835E-02,
6.462500000000000E+08,-9.381275190854854E-02,
6.465000000000000E+08,-9.374003491184163E-02,
6.467500000000000E+08,-9.364812963960351E-02,
6.470000000000000E+08,-9.352166160237163E-02,
6.472500000000000E+08,-9.335854152880575E-02,
6.475000000000000E+08,-9.324836856731955E-02,
6.477500000000000E+08,-9.308632030648528E-02,
6.480000000000000E+08,-9.293936100512665E-02,
6.482500000000000E+08,-9.277129492707036E-02,
6.485000000000000E+08,-9.267084763725328E-02,
6.487500000000000E+08,-9.252626289093760E-02,
6.490000000000000E+08,-9.219796317266728E-02,
6.492500000000000E+08,-9.230098204767322E-02,
6.495000000000000E+08,-9.220451277495872E-02,
6.497500000000000E+08,-9.181786323085520E-02,
6.500000000000000E+08,-9.181967558548351E-02,
